CTD,20170918CCHSIOSEE
# SHIP: R/V Ron Brown
# DATES: 20150410 to 20150513
# Region:  NE Pacific, Leg 1 of P16N
# Chief Scientist: Jessica Cross & Samantha Siedlecki
# CTDO: Who - G.Johnson:NOAA, Molly Baringer:NOAA; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 650 nm 0.25m pathlength, SN:1636
#        Data Notes: With W.Gardner's permission, for a few profiles,
#                    removed up to the first two and/or the last samples of the
#                    submitted CTDBEAMCP profile to match the pressures
#                    of the existing CTD file. 
# Fluorometer : Who - N.Nelson; Status - no data 
#        Notes: Data removed from file because instrument broken
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RO20150410
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# Parameters removed from Exchange file: XMISS,FLUOR
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# CTD,20160323CCHSIOSEE - Previous Time Stamp 
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     SECT_ID:  changed value from P16N to P16N/1,  for Leg 1
#     Originator file name = p16n_0321_ct1.csv
#     Originator Time Stamp and Comments
#        CTD,20160208PMELNOAAKEM
#        #CODE:  ctd_to_csv.m KEM 2/08/16
#        #SUMFILE_NAME:  p16n_kem.sum 2/08/16
#        #CTDFILE_NAME:  rh10321.ctd
#        #DEPTH_TYPE:  CORR
#        #EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20150410
SECT_ID = P16N/1
STNNBR = 32
CASTNO = 1
DATE = 20150419
TIME = 2344
LATITUDE = -3.0402
LONGITUDE = -151
DEPTH =  4576
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDBEAMCP,CTDBEAMCP_FLAG_W
    1089.0,2,    4.0359,2,   34.5627,2,      90.4,2,        27,    0.0032,2
    1090.0,2,    4.0329,2,   34.5628,2,      90.5,2,        20,    0.0032,2
    1091.0,2,    4.0314,2,   34.5627,2,      90.5,2,        17,    0.0032,2
    1092.0,2,    4.0294,2,   34.5630,2,      90.5,2,        15,    0.0036,2
    1093.0,2,    4.0246,2,   34.5629,2,      90.5,2,        14,    0.0032,2
    1094.0,2,    4.0193,2,   34.5630,2,      90.5,2,        16,    0.0032,2
    1095.0,2,    4.0089,2,   34.5635,2,      90.4,2,        18,    0.0032,2
    1096.0,2,    4.0049,2,   34.5635,2,      90.4,2,        24,    0.0032,2
    1097.0,2,    4.0037,2,   34.5635,2,      90.4,2,        44,    0.0032,2
    1098.0,2,    4.0025,2,   34.5637,2,      90.4,2,        35,    0.0032,2
    1099.0,2,    4.0002,2,   34.5638,2,      90.2,2,        25,    0.0032,2
    1100.0,2,    3.9966,2,   34.5640,2,      90.3,2,        21,    0.0032,2
    1101.0,2,    3.9940,2,   34.5640,2,      90.3,2,        20,    0.0032,2
    1102.0,2,    3.9929,2,   34.5640,2,      90.4,2,        23,    0.0032,2
    1103.0,2,    3.9912,2,   34.5640,2,      90.4,2,        24,    0.0032,2
    1104.0,2,    3.9898,2,   34.5641,2,      90.5,2,        22,    0.0032,2
    1105.0,2,    3.9891,2,   34.5640,2,      90.5,2,        18,    0.0032,2
    1106.0,2,    3.9870,2,   34.5642,2,      90.5,2,        19,    0.0040,2
    1107.0,2,    3.9857,2,   34.5642,2,      90.4,2,        22,    0.0032,2
    1108.0,2,    3.9838,2,   34.5643,2,      90.4,2,        37,    0.0032,2
    1109.0,2,    3.9821,2,   34.5642,2,      90.3,2,        43,    0.0032,2
    1110.0,2,    3.9807,2,   34.5644,2,      90.3,2,        23,    0.0032,2
    1111.0,2,    3.9792,2,   34.5644,2,      90.2,2,        19,    0.0032,2
    1112.0,2,    3.9785,2,   34.5644,2,      90.2,2,        20,    0.0032,2
    1113.0,2,    3.9778,2,   34.5644,2,      90.4,2,        22,    0.0032,2
    1114.0,2,    3.9774,2,   34.5643,2,      90.6,2,        25,    0.0032,2
    1115.0,2,    3.9767,2,   34.5645,2,      90.9,2,        23,    0.0032,2
    1116.0,2,    3.9762,2,   34.5643,2,      90.9,2,        23,    0.0032,2
    1117.0,2,    3.9757,2,   34.5644,2,      90.9,2,        23,    0.0044,2
    1118.0,2,    3.9738,2,   34.5645,2,      90.8,2,        22,    0.0032,2
    1119.0,2,    3.9734,2,   34.5645,2,      90.7,2,        21,    0.0036,2
    1120.0,2,    3.9721,2,   34.5646,2,      90.7,2,        21,    0.0032,2
    1121.0,2,    3.9693,2,   34.5646,2,      90.7,2,        23,    0.0032,2
    1122.0,2,    3.9650,2,   34.5648,2,      90.8,2,        28,    0.0032,2
    1123.0,2,    3.9596,2,   34.5650,2,      90.8,2,        28,    0.0032,2
    1124.0,2,    3.9561,2,   34.5651,2,      90.8,2,        32,    0.0032,2
    1125.0,2,    3.9530,2,   34.5653,2,      90.8,2,        39,    0.0032,2
    1126.0,2,    3.9516,2,   34.5654,2,      90.9,2,        30,    0.0032,2
    1127.0,2,    3.9494,2,   34.5652,2,      90.9,2,        21,    0.0040,2
    1128.0,2,    3.9481,2,   34.5654,2,      90.9,2,        18,    0.0036,2
    1129.0,2,    3.9471,2,   34.5654,2,      91.0,2,        17,    0.0032,2
    1130.0,2,    3.9468,2,   34.5654,2,      91.0,2,        16,    0.0032,2
    1131.0,2,    3.9465,2,   34.5655,2,      91.0,2,        18,    0.0036,2
    1132.0,2,    3.9463,2,   34.5654,2,      90.9,2,        21,    0.0032,2
    1133.0,2,    3.9460,2,   34.5655,2,      90.9,2,        23,    0.0032,2
    1134.0,2,    3.9460,2,   34.5655,2,      90.8,2,        23,    0.0040,2
    1135.0,2,    3.9456,2,   34.5655,2,      90.8,2,        24,    0.0032,2
    1136.0,2,    3.9450,2,   34.5654,2,      90.6,2,        31,    0.0032,2
    1137.0,2,    3.9447,2,   34.5654,2,      90.6,2,        35,    0.0032,2
    1138.0,2,    3.9446,2,   34.5655,2,      90.6,2,        34,    0.0032,2
    1139.0,2,    3.9446,2,   34.5654,2,      90.7,2,        31,    0.0032,2
    1140.0,2,    3.9445,2,   34.5656,2,      90.7,2,        24,    0.0032,2
    1141.0,2,    3.9443,2,   34.5656,2,      90.7,2,        24,    0.0032,2
    1142.0,2,    3.9442,2,   34.5655,2,      90.7,2,        23,    0.0032,2
    1143.0,2,    3.9434,2,   34.5656,2,      90.7,2,        20,    0.0032,2
    1144.0,2,    3.9407,2,   34.5658,2,      90.6,2,        18,    0.0032,2
    1145.0,2,    3.9377,2,   34.5658,2,      90.6,2,        16,    0.0036,2
    1146.0,2,    3.9308,2,   34.5661,2,      90.5,2,        18,    0.0032,2
    1147.0,2,    3.9269,2,   34.5661,2,      90.5,2,        19,    0.0036,2
    1148.0,2,    3.9252,2,   34.5661,2,      90.6,2,        22,    0.0032,2
    1149.0,2,    3.9215,2,   34.5663,2,      90.6,2,        23,    0.0032,2
    1150.0,2,    3.9182,2,   34.5663,2,      90.6,2,        23,    0.0032,2
    1151.0,2,    3.9145,2,   34.5665,2,      90.5,2,        35,    0.0036,2
    1152.0,2,    3.9143,2,   34.5662,2,      90.5,2,        38,    0.0036,2
    1153.0,2,    3.8866,2,   34.5675,2,      90.5,2,        22,    0.0032,2
    1154.0,2,    3.8711,2,   34.5679,2,      90.7,2,        21,    0.0032,2
    1155.0,2,    3.8667,2,   34.5680,2,      90.9,2,        20,    0.0032,2
    1156.0,2,    3.8621,2,   34.5680,2,      91.1,2,        23,    0.0032,2
    1157.0,2,    3.8584,2,   34.5682,2,      91.2,2,        23,    0.0032,2
    1158.0,2,    3.8554,2,   34.5683,2,      91.3,2,        21,    0.0032,2
    1159.0,2,    3.8538,2,   34.5683,2,      91.2,2,        19,    0.0032,2
    1160.0,2,    3.8521,2,   34.5685,2,      91.1,2,        20,    0.0032,2
    1161.0,2,    3.8497,2,   34.5687,2,      91.0,2,        21,    0.0032,2
    1162.0,2,    3.8468,2,   34.5687,2,      90.9,2,        23,    0.0036,2
    1163.0,2,    3.8428,2,   34.5690,2,      90.8,2,        23, -999.0000,9
    1164.0,2,    3.8389,2,   34.5690,2,      90.8,2,        22,    0.0032,2
    1165.0,2,    3.8373,2,   34.5691,2,      90.7,2,        23,    0.0032,2
    1166.0,2,    3.8327,2,   34.5691,2,      90.8,2,        25,    0.0032,2
    1167.0,2,    3.8264,2,   34.5692,2,      90.9,2,        31,    0.0032,2
    1168.0,2,    3.8243,2,   34.5693,2,      91.1,2,        39,    0.0032,2
    1169.0,2,    3.8238,2,   34.5692,2,      91.3,2,        41,    0.0032,2
    1170.0,2,    3.8237,2,   34.5694,2,      91.5,2,        27,    0.0032,2
    1171.0,2,    3.8233,2,   34.5694,2,      91.5,2,        20,    0.0032,2
    1172.0,2,    3.8226,2,   34.5695,2,      91.5,2,        18,    0.0032,2
    1173.0,2,    3.8212,2,   34.5695,2,      91.5,2,        17,    0.0032,2
    1174.0,2,    3.8190,2,   34.5697,2,      91.5,2,        15,    0.0032,2
    1175.0,2,    3.8152,2,   34.5699,2,      91.5,2,        16,    0.0032,2
    1176.0,2,    3.8136,2,   34.5697,2,      91.5,2,        16,    0.0032,2
    1177.0,2,    3.8132,2,   34.5698,2,      91.5,2,        19,    0.0032,2
    1178.0,2,    3.8119,2,   34.5698,2,      91.4,2,        25,    0.0032,2
    1179.0,2,    3.8100,2,   34.5699,2,      91.3,2,        32,    0.0032,2
    1180.0,2,    3.8056,2,   34.5701,2,      91.4,2,        28,    0.0032,2
    1181.0,2,    3.8031,2,   34.5701,2,      91.4,2,        34,    0.0032,2
    1182.0,2,    3.8020,2,   34.5700,2,      91.3,2,        58,    0.0032,2
    1183.0,2,    3.7961,2,   34.5704,2,      91.4,2,        23,    0.0032,2
    1184.0,2,    3.7945,2,   34.5704,2,      91.4,2,        19,    0.0032,2
    1185.0,2,    3.7938,2,   34.5704,2,      91.5,2,        17,    0.0032,2
    1186.0,2,    3.7926,2,   34.5704,2,      91.5,2,        16,    0.0032,2
    1187.0,2,    3.7913,2,   34.5705,2,      91.6,2,        17,    0.0032,2
    1188.0,2,    3.7886,2,   34.5706,2,      91.7,2,        16,    0.0032,2
    1189.0,2,    3.7867,2,   34.5705,2,      91.7,2,        17,    0.0032,2
    1190.0,2,    3.7853,2,   34.5706,2,      91.6,2,        17,    0.0032,2
    1191.0,2,    3.7832,2,   34.5707,2,      91.6,2,        17,    0.0032,2
    1192.0,2,    3.7826,2,   34.5708,2,      91.5,2,        23,    0.0032,2
    1193.0,2,    3.7836,2,   34.5706,2,      91.4,2,        37,    0.0032,2
    1194.0,2,    3.7796,2,   34.5709,2,      91.4,2,        27,    0.0032,2
    1195.0,2,    3.7773,2,   34.5708,2,      91.5,2,        23,    0.0032,2
    1196.0,2,    3.7757,2,   34.5709,2,      91.5,2,        25,    0.0032,2
    1197.0,2,    3.7727,2,   34.5710,2,      91.6,2,        26,    0.0032,2
    1198.0,2,    3.7684,2,   34.5712,2,      91.5,2,        22,    0.0032,2
    1199.0,2,    3.7616,2,   34.5714,2,      91.4,2,        20,    0.0032,2
    1200.0,2,    3.7525,2,   34.5718,2,      91.5,2,        20,    0.0032,2
    1201.0,2,    3.7431,2,   34.5723,2,      91.5,2,        22,    0.0032,2
    1202.0,2,    3.7401,2,   34.5723,2,      91.6,2,        23,    0.0032,2
    1203.0,2,    3.7383,2,   34.5722,2,      91.6,2,        21,    0.0032,2
    1204.0,2,    3.7371,2,   34.5723,2,      91.7,2,        20,    0.0032,2
    1205.0,2,    3.7365,2,   34.5723,2,      91.7,2,        19,    0.0032,2
    1206.0,2,    3.7354,2,   34.5723,2,      91.6,2,        23,    0.0032,2
    1207.0,2,    3.7343,2,   34.5723,2,      91.6,2,        30,    0.0032,2
    1208.0,2,    3.7325,2,   34.5724,2,      91.5,2,        44,    0.0032,2
    1209.0,2,    3.7315,2,   34.5726,2,      91.4,2,        34,    0.0032,2
    1210.0,2,    3.7309,2,   34.5727,2,      91.3,2,        24,    0.0032,2
    1211.0,2,    3.7298,2,   34.5725,2,      91.3,2,        19,    0.0032,2
    1212.0,2,    3.7281,2,   34.5727,2,      91.4,2,        16,    0.0032,2
    1213.0,2,    3.7273,2,   34.5728,2,      91.5,2,        16,    0.0032,2
    1214.0,2,    3.7267,2,   34.5728,2,      91.6,2,        16,    0.0032,2
    1215.0,2,    3.7256,2,   34.5728,2,      91.6,2,        20,    0.0032,2
    1216.0,2,    3.7250,2,   34.5727,2,      91.6,2,        33,    0.0032,2
    1217.0,2,    3.7245,2,   34.5728,2,      91.6,2,        39,    0.0032,2
    1218.0,2,    3.7238,2,   34.5728,2,      91.6,2,        25,    0.0032,2
    1219.0,2,    3.7227,2,   34.5729,2,      91.7,2,        21,    0.0036,2
    1220.0,2,    3.7194,2,   34.5730,2,      91.7,2,        20,    0.0032,2
    1221.0,2,    3.7124,2,   34.5734,2,      91.7,2,        20,    0.0032,2
    1222.0,2,    3.7112,2,   34.5735,2,      91.7,2,        27,    0.0032,2
    1223.0,2,    3.7075,2,   34.5735,2,      91.7,2,        33,    0.0032,2
    1224.0,2,    3.7012,2,   34.5737,2,      91.8,2,        24,    0.0032,2
    1225.0,2,    3.6998,2,   34.5737,2,      91.8,2,        21,    0.0032,2
    1226.0,2,    3.6990,2,   34.5737,2,      91.8,2,        20,    0.0032,2
    1227.0,2,    3.6955,2,   34.5739,2,      91.7,2,        24,    0.0032,2
    1228.0,2,    3.6916,2,   34.5741,2,      91.7,2,        28,    0.0032,2
    1229.0,2,    3.6891,2,   34.5742,2,      91.6,2,        24,    0.0032,2
    1230.0,2,    3.6880,2,   34.5742,2,      91.6,2,        22,    0.0032,2
    1231.0,2,    3.6866,2,   34.5742,2,      91.5,2,        21,    0.0032,2
    1232.0,2,    3.6862,2,   34.5743,2,      91.6,2,        21,    0.0032,2
    1233.0,2,    3.6861,2,   34.5743,2,      91.6,2,        23,    0.0032,2
    1234.0,2,    3.6854,2,   34.5742,2,      91.6,2,        26,    0.0032,2
    1235.0,2,    3.6846,2,   34.5742,2,      91.7,2,        39,    0.0032,2
    1236.0,2,    3.6840,2,   34.5744,2,      91.7,2,        35,    0.0032,2
    1237.0,2,    3.6838,2,   34.5744,2,      91.8,2,        23,    0.0032,2
    1238.0,2,    3.6818,2,   34.5745,2,      91.9,2,        18,    0.0032,2
    1239.0,2,    3.6811,2,   34.5745,2,      92.0,2,        18,    0.0032,2
    1240.0,2,    3.6803,2,   34.5744,2,      92.0,2,        18,    0.0032,2
    1241.0,2,    3.6795,2,   34.5745,2,      92.0,2,        18,    0.0032,2
    1242.0,2,    3.6789,2,   34.5746,2,      91.9,2,        20,    0.0032,2
    1243.0,2,    3.6785,2,   34.5745,2,      91.9,2,        20,    0.0032,2
    1244.0,2,    3.6775,2,   34.5745,2,      91.7,2,        23,    0.0032,2
    1245.0,2,    3.6768,2,   34.5746,2,      91.7,2,        31,    0.0032,2
    1246.0,2,    3.6766,2,   34.5746,2,      91.7,2,        49,    0.0032,2
    1247.0,2,    3.6763,2,   34.5746,2,      91.6,2,        24,    0.0032,2
    1248.0,2,    3.6756,2,   34.5746,2,      91.8,2,        20,    0.0032,2
    1249.0,2,    3.6749,2,   34.5748,2,      91.9,2,        18,    0.0032,2
    1250.0,2,    3.6734,2,   34.5747,2,      91.9,2,        18,    0.0032,2
    1251.0,2,    3.6712,2,   34.5749,2,      91.9,2,        18,    0.0032,2
    1252.0,2,    3.6676,2,   34.5750,2,      92.0,2,        21,    0.0032,2
    1253.0,2,    3.6578,2,   34.5753,2,      92.0,2,        22,    0.0032,2
    1254.0,2,    3.6493,2,   34.5757,2,      92.0,2,        19,    0.0032,2
    1255.0,2,    3.6449,2,   34.5756,2,      91.9,2,        17,    0.0032,2
    1256.0,2,    3.6432,2,   34.5758,2,      92.0,2,        17,    0.0032,2
    1257.0,2,    3.6405,2,   34.5758,2,      91.9,2,        19,    0.0032,2
    1258.0,2,    3.6333,2,   34.5761,2,      92.0,2,        31,    0.0032,2
    1259.0,2,    3.6375,2,   34.5758,2,      92.1,2,        38,    0.0032,2
    1260.0,2,    3.6308,2,   34.5763,2,      92.2,2,        29,    0.0032,2
    1261.0,2,    3.6177,2,   34.5767,2,      92.3,2,        26,    0.0032,2
    1262.0,2,    3.6086,2,   34.5769,2,      92.4,2,        23,    0.0032,2
    1263.0,2,    3.6004,2,   34.5770,2,      92.6,2,        20,    0.0032,2
    1264.0,2,    3.5909,2,   34.5774,2,      92.8,2,        19,    0.0032,2
    1265.0,2,    3.5835,2,   34.5776,2,      93.0,2,        16,    0.0032,2
    1266.0,2,    3.5798,2,   34.5777,2,      93.2,2,        15,    0.0032,2
    1267.0,2,    3.5767,2,   34.5778,2,      93.3,2,        15,    0.0032,2
    1268.0,2,    3.5745,2,   34.5780,2,      93.3,2,        15,    0.0032,2
    1269.0,2,    3.5721,2,   34.5781,2,      93.2,2,        16,    0.0032,2
    1270.0,2,    3.5696,2,   34.5780,2,      93.3,2,        21,    0.0032,2
    1271.0,2,    3.5688,2,   34.5781,2,      93.3,2,        34,    0.0032,2
    1272.0,2,    3.5661,2,   34.5781,2,      93.3,2,        45,    0.0032,2
    1273.0,2,    3.5625,2,   34.5784,2,      93.2,2,        40,    0.0032,2
    1274.0,2,    3.5576,2,   34.5786,2,      93.1,2,        33,    0.0032,2
    1275.0,2,    3.5555,2,   34.5787,2,      93.2,2,        27,    0.0032,2
    1276.0,2,    3.5541,2,   34.5788,2,      93.3,2,        23,    0.0032,2
    1277.0,2,    3.5498,2,   34.5790,2,      93.4,2,        20,    0.0032,2
    1278.0,2,    3.5438,2,   34.5792,2,      93.5,2,        16,    0.0032,2
    1279.0,2,    3.5362,2,   34.5796,2,      93.6,2,        16,    0.0032,2
    1280.0,2,    3.5303,2,   34.5797,2,      93.8,2,        16,    0.0032,2
    1281.0,2,    3.5247,2,   34.5797,2,      93.8,2,        16,    0.0032,2
    1282.0,2,    3.5231,2,   34.5798,2,      94.0,2,        20,    0.0032,2
    1283.0,2,    3.5220,2,   34.5799,2,      94.0,2,        25,    0.0032,2
    1284.0,2,    3.5204,2,   34.5800,2,      94.1,2,        33,    0.0032,2
    1285.0,2,    3.5169,2,   34.5802,2,      94.2,2,        31,    0.0032,2
    1286.0,2,    3.5109,2,   34.5804,2,      94.2,2,        27,    0.0032,2
    1287.0,2,    3.5026,2,   34.5807,2,      94.3,2,        27,    0.0032,2
    1288.0,2,    3.4965,2,   34.5809,2,      94.3,2,        29,    0.0032,2
    1289.0,2,    3.4910,2,   34.5811,2,      94.5,2,        28,    0.0032,2
    1290.0,2,    3.4847,2,   34.5812,2,      94.5,2,        24,    0.0032,2
    1291.0,2,    3.4820,2,   34.5813,2,      94.4,2,        21,    0.0032,2
    1292.0,2,    3.4800,2,   34.5815,2,      94.3,2,        21,    0.0032,2
    1293.0,2,    3.4770,2,   34.5815,2,      94.3,2,        22,    0.0032,2
    1294.0,2,    3.4763,2,   34.5816,2,      94.4,2,        23,    0.0032,2
    1295.0,2,    3.4760,2,   34.5814,2,      94.4,2,        23,    0.0032,2
    1296.0,2,    3.4753,2,   34.5817,2,      94.5,2,        23,    0.0032,2
    1297.0,2,    3.4722,2,   34.5817,2,      94.5,2,        26,    0.0032,2
    1298.0,2,    3.4623,2,   34.5821,2,      94.5,2,        27,    0.0032,2
    1299.0,2,    3.4581,2,   34.5822,2,      94.6,2,        24,    0.0032,2
    1300.0,2,    3.4566,2,   34.5821,2,      94.6,2,        20,    0.0032,2
    1301.0,2,    3.4552,2,   34.5823,2,      94.7,2,        18,    0.0032,2
    1302.0,2,    3.4538,2,   34.5823,2,      94.8,2,        18,    0.0032,2
    1303.0,2,    3.4512,2,   34.5823,2,      95.0,2,        23,    0.0032,2
    1304.0,2,    3.4524,2,   34.5822,2,      95.1,2,        38,    0.0032,2
    1305.0,2,    3.4482,2,   34.5826,2,      95.0,2,        24,    0.0032,2
    1306.0,2,    3.4429,2,   34.5827,2,      95.0,2,        19,    0.0032,2
    1307.0,2,    3.4341,2,   34.5831,2,      95.1,2,        21,    0.0032,2
    1308.0,2,    3.4325,2,   34.5830,2,      95.2,2,        22,    0.0032,2
    1309.0,2,    3.4296,2,   34.5831,2,      95.3,2,        20,    0.0032,2
    1310.0,2,    3.4264,2,   34.5831,2,      95.5,2,        19,    0.0032,2
    1311.0,2,    3.4244,2,   34.5833,2,      95.6,2,        18,    0.0032,2
    1312.0,2,    3.4200,2,   34.5834,2,      95.6,2,        18,    0.0032,2
    1313.0,2,    3.4166,2,   34.5835,2,      95.5,2,        20,    0.0032,2
    1314.0,2,    3.4127,2,   34.5836,2,      95.5,2,        27,    0.0032,2
    1315.0,2,    3.4110,2,   34.5837,2,      95.5,2,        31,    0.0028,2
    1316.0,2,    3.4076,2,   34.5838,2,      95.5,2,        29,    0.0032,2
    1317.0,2,    3.4045,2,   34.5839,2,      95.7,2,        36,    0.0032,2
    1318.0,2,    3.4029,2,   34.5840,2,      95.8,2,        31,    0.0028,2
    1319.0,2,    3.4027,2,   34.5840,2,      95.9,2,        22,    0.0028,2
    1320.0,2,    3.4010,2,   34.5841,2,      95.9,2,        20,    0.0032,2
    1321.0,2,    3.3992,2,   34.5842,2,      95.8,2,        18,    0.0032,2
    1322.0,2,    3.3967,2,   34.5844,2,      95.7,2,        18,    0.0032,2
    1323.0,2,    3.3943,2,   34.5845,2,      95.6,2,        20,    0.0036,2
    1324.0,2,    3.3914,2,   34.5846,2,      95.5,2,        25,    0.0028,2
    1325.0,2,    3.3898,2,   34.5847,2,      95.4,2,        33,    0.0032,2
    1326.0,2,    3.3883,2,   34.5848,2,      95.4,2,        28,    0.0028,2
    1327.0,2,    3.3879,2,   34.5847,2,      95.4,2,        24,    0.0028,2
    1328.0,2,    3.3880,2,   34.5849,2,      95.4,2,        24,    0.0032,2
    1329.0,2,    3.3881,2,   34.5848,2,      95.5,2,        26,    0.0032,2
    1330.0,2,    3.3870,2,   34.5849,2,      95.5,2,        24,    0.0028,2
    1331.0,2,    3.3861,2,   34.5847,2,      95.6,2,        20,    0.0032,2
    1332.0,2,    3.3857,2,   34.5849,2,      95.6,2,        18,    0.0028,2
    1333.0,2,    3.3829,2,   34.5850,2,      95.6,2,        18,    0.0028,2
    1334.0,2,    3.3766,2,   34.5851,2,      95.7,2,        21,    0.0032,2
    1335.0,2,    3.3719,2,   34.5850,2,      95.8,2,        27,    0.0032,2
    1336.0,2,    3.3707,2,   34.5851,2,      95.9,2,        35,    0.0028,2
    1337.0,2,    3.3683,2,   34.5852,2,      96.1,2,        32,    0.0028,2
    1338.0,2,    3.3669,2,   34.5852,2,      96.4,2,        29,    0.0028,2
    1339.0,2,    3.3665,2,   34.5853,2,      96.5,2,        30,    0.0028,2
    1340.0,2,    3.3660,2,   34.5852,2,      96.4,2,        26,    0.0028,2
    1341.0,2,    3.3652,2,   34.5853,2,      96.5,2,        23,    0.0028,2
    1342.0,2,    3.3645,2,   34.5854,2,      96.4,2,        20,    0.0028,2
    1343.0,2,    3.3625,2,   34.5855,2,      96.2,2,        17,    0.0028,2
    1344.0,2,    3.3575,2,   34.5858,2,      96.2,2,        18,    0.0028,2
    1345.0,2,    3.3562,2,   34.5860,2,      96.2,2,        17,    0.0028,2
    1346.0,2,    3.3483,2,   34.5863,2,      96.2,2,        19,    0.0028,2
    1347.0,2,    3.3416,2,   34.5860,2,      96.2,2,        20,    0.0028,2
    1348.0,2,    3.3393,2,   34.5859,2,      96.3,2,        23,    0.0028,2
    1349.0,2,    3.3381,2,   34.5860,2,      96.6,2,        27,    0.0028,2
    1350.0,2,    3.3307,2,   34.5861,2,      96.9,2,        35,    0.0028,2
    1351.0,2,    3.3262,2,   34.5862,2,      97.5,2,        54,    0.0028,2
    1352.0,2,    3.3223,2,   34.5863,2,      98.0,2,        29,    0.0028,2
    1353.0,2,    3.3185,2,   34.5866,2,      98.1,2,        21,    0.0028,2
    1354.0,2,    3.3164,2,   34.5866,2,      98.2,2,        19,    0.0028,2
    1355.0,2,    3.3103,2,   34.5869,2,      98.2,2,        17,    0.0028,2
    1356.0,2,    3.3050,2,   34.5872,2,      98.2,2,        17,    0.0028,2
    1357.0,2,    3.3025,2,   34.5873,2,      98.1,2,        18,    0.0028,2
    1358.0,2,    3.3014,2,   34.5872,2,      98.1,2,        18,    0.0028,2
    1359.0,2,    3.3004,2,   34.5872,2,      98.1,2,        20,    0.0028,2
    1360.0,2,    3.2984,2,   34.5874,2,      98.1,2,        26,    0.0028,2
    1361.0,2,    3.2965,2,   34.5874,2,      97.9,2,        31,    0.0028,2
    1362.0,2,    3.2963,2,   34.5875,2,      97.8,2,        28,    0.0028,2
    1363.0,2,    3.2959,2,   34.5875,2,      97.9,2,        24,    0.0028,2
    1364.0,2,    3.2954,2,   34.5875,2,      97.9,2,        25,    0.0028,2
    1365.0,2,    3.2946,2,   34.5876,2,      97.9,2,        27,    0.0028,2
    1366.0,2,    3.2928,2,   34.5876,2,      98.0,2,        27,    0.0028,2
    1367.0,2,    3.2903,2,   34.5877,2,      97.9,2,        25,    0.0028,2
    1368.0,2,    3.2854,2,   34.5879,2,      97.8,2,        25,    0.0028,2
    1369.0,2,    3.2840,2,   34.5880,2,      97.7,2,        24,    0.0024,2
    1370.0,2,    3.2823,2,   34.5880,2,      97.8,2,        25,    0.0028,2
    1371.0,2,    3.2816,2,   34.5881,2,      97.9,2,        23,    0.0028,2
    1372.0,2,    3.2808,2,   34.5880,2,      98.0,2,        22,    0.0028,2
    1373.0,2,    3.2790,2,   34.5881,2,      98.1,2,        22,    0.0024,2
    1374.0,2,    3.2736,2,   34.5883,2,      98.2,2,        24,    0.0028,2
    1375.0,2,    3.2663,2,   34.5887,2,      98.3,2,        28,    0.0028,2
    1376.0,2,    3.2630,2,   34.5888,2,      98.2,2,        27,    0.0028,2
    1377.0,2,    3.2610,2,   34.5890,2,      98.1,2,        22,    0.0028,2
    1378.0,2,    3.2581,2,   34.5894,2,      97.9,2,        20,    0.0024,2
    1379.0,2,    3.2545,2,   34.5896,2,      97.7,2,        20,    0.0028,2
    1380.0,2,    3.2506,2,   34.5899,2,      97.6,2,        20,    0.0028,2
    1381.0,2,    3.2484,2,   34.5900,2,      97.3,2,        21,    0.0028,2
    1382.0,2,    3.2471,2,   34.5899,2,      97.3,2,        24,    0.0024,2
    1383.0,2,    3.2459,2,   34.5900,2,      97.1,2,        27,    0.0028,2
    1384.0,2,    3.2450,2,   34.5900,2,      97.0,2,        45,    0.0028,2
    1385.0,2,    3.2442,2,   34.5900,2,      96.9,2,        26,    0.0024,2
    1386.0,2,    3.2434,2,   34.5901,2,      97.0,2,        18,    0.0024,2
    1387.0,2,    3.2427,2,   34.5902,2,      97.0,2,        18,    0.0024,2
    1388.0,2,    3.2417,2,   34.5900,2,      97.0,2,        20,    0.0024,2
    1389.0,2,    3.2389,2,   34.5903,2,      97.2,2,        22,    0.0024,2
    1390.0,2,    3.2348,2,   34.5904,2,      97.2,2,        21,    0.0020,2
    1391.0,2,    3.2304,2,   34.5907,2,      97.4,2,        19,    0.0024,2
    1392.0,2,    3.2266,2,   34.5908,2,      97.5,2,        16,    0.0024,2
